,region_name,decade,n_new_cultural_producers,score,pop (millions),n_new_cultural_producers_per_million_hab
1402,Northwestern Europe,1430,434.6,21,3.1339,138.67704776795685
1403,Northwestern Europe,1440,2728.9,147,3.1757,859.3066095663949
1404,Northwestern Europe,1450,500.4,26,3.2175,155.52447552447552
1405,Northwestern Europe,1460,1515.8,77,3.2593,465.06918663516706
1406,Northwestern Europe,1470,517.5,25,3.3011,156.76592650934538
1407,Northwestern Europe,1480,3808.1,198,3.3429,1139.1606090520206
1408,Northwestern Europe,1490,1040.0,41,3.3846999999999996,307.26504564658615
1409,Northwestern Europe,1500,3979.4,189,3.3112,1201.7999516791497
1410,Northwestern Europe,1510,1428.5,92,3.3076,431.8841456040634
1411,Northwestern Europe,1520,6480.2,307,3.4075,1901.7461482024944
1412,Northwestern Europe,1530,4266.2,231,3.5074,1216.3425899526715
1413,Northwestern Europe,1540,12758.9,631,3.6073000000000004,3536.9667064009086
1414,Northwestern Europe,1550,3792.3,202,3.7072,1022.9553301683212
1415,Northwestern Europe,1560,9284.0,449,3.8070999999999997,2438.6015602427046
1416,Northwestern Europe,1570,5899.0,294,3.907,1509.8541080112618
1417,Northwestern Europe,1580,12271.2,622,4.0069,3062.5171579026182
1418,Northwestern Europe,1590,6966.5,314,4.1068,1696.3329112691147
1419,Northwestern Europe,1600,16414.2,663,4.2009,3907.3055773762767
1420,Northwestern Europe,1610,9225.9,464,4.2645,2163.4189236721772
1421,Northwestern Europe,1620,16151.2,789,4.3223,3736.714249357981
1422,Northwestern Europe,1630,10200.1,504,4.380199999999999,2328.683621752432
1423,Northwestern Europe,1640,18727.0,935,4.438,4219.693555655701
1424,Northwestern Europe,1650,11679.5,634,4.4959,2597.8113392201785
1425,Northwestern Europe,1660,17472.4,950,4.5537,3836.9677405186994
1426,Northwestern Europe,1670,13059.6,730,4.6116,2831.902159771012
1427,Northwestern Europe,1680,25235.9,1135,4.6693999999999996,5404.527348267444
1428,Northwestern Europe,1690,14481.1,733,4.7272,3063.356743949907
1429,Northwestern Europe,1700,22405.0,1029,4.818899999999999,4649.401315652951
1430,Northwestern Europe,1710,16972.3,801,5.0911,3333.7196283710787
1431,Northwestern Europe,1720,26035.8,1146,5.3971,4824.03512997721
1432,Northwestern Europe,1730,20462.2,933,5.7031,3587.9083305570657
1433,Northwestern Europe,1740,31404.4,1397,6.0091,5226.140353796742
1434,Northwestern Europe,1750,25327.3,1129,6.315,4010.6571654790177
1435,Northwestern Europe,1760,35957.3,1733,6.621,5430.795952273071
1436,Northwestern Europe,1770,33063.1,1517,6.927,4773.0763678360045
1437,Northwestern Europe,1780,52661.0,2341,7.233,7280.658094843081
1438,Northwestern Europe,1790,45470.8,2032,7.539,6031.410001326437
1439,Northwestern Europe,1800,61385.5,2781,7.845,7824.792861695348
1440,Northwestern Europe,1810,48252.2,2246,8.151,5919.788982946878
1441,Northwestern Europe,1820,67197.1,3237,8.541799999999999,7866.854761291533
1442,Northwestern Europe,1830,67911.6,3490,9.32,7286.652360515021
1443,Northwestern Europe,1840,114233.7,6024,10.0944,11316.541844983356
1444,Northwestern Europe,1850,107282.5,5571,10.5462,10172.62141814113
1445,Northwestern Europe,1860,138376.4,6976,10.9937,12586.881577630824
1446,Northwestern Europe,1870,116848.7,5697,11.642299999999999,10036.56493991737
1447,Northwestern Europe,1880,176540.6,8533,12.489799999999999,14134.781982097393
1448,Persian world,540,5.1,1,4.2698,1.1944353365497211
1449,Persian world,570,5.6,1,4.284800000000001,1.306945481702763
1450,Persian world,670,7.4,1,4.3348,1.7071145150872011
1451,Persian world,700,7.7,1,4.3498,1.7701963308657869
1452,Persian world,730,15.8,2,4.3649,3.619785103896997
1453,Persian world,740,7.9,1,4.3698999999999995,1.807821689283508
1454,Persian world,770,7.8,1,4.3849,1.7788319003854136
1455,Persian world,780,31.1,4,4.3899,7.084443836989453
1456,Persian world,790,7.7,1,4.3949,1.7520307629297596
1457,Persian world,800,15.3,2,4.3999,3.4773517579945
1458,Persian world,820,14.9,2,4.4098999999999995,3.3787614231615235
1459,Persian world,840,21.7,3,4.419899999999999,4.909613339668319
1460,Persian world,850,7.1,1,4.4249,1.6045560351646364
1461,Persian world,860,14.0,2,4.4299,3.160342219914671
1462,Persian world,880,20.3,3,4.4399,4.5721750489875905
1463,Persian world,890,6.7,1,4.4449,1.5073454970865487
1464,Persian world,900,32.7,5,4.4498999999999995,7.34847974111778
1465,Persian world,930,31.1,5,4.465,6.96528555431131
1466,Persian world,940,55.1,9,4.47,12.326621923937362
1467,Persian world,950,12.1,2,4.475,2.7039106145251397
1468,Persian world,960,5.9,1,4.48,1.3169642857142856
1469,Persian world,970,23.5,4,4.485,5.2396878483835
1470,Persian world,980,81.3,14,4.49,18.106904231625833
1471,Persian world,990,11.5,2,4.495,2.558398220244716
1472,Persian world,1000,17.1,3,4.498,3.801689639839929
1473,Persian world,1010,5.7,1,4.49,1.2694877505567927
1474,Persian world,1020,11.3,2,4.48,2.5223214285714284
1475,Persian world,1030,22.5,4,4.47,5.033557046979866
1476,Persian world,1040,39.3,7,4.46,8.811659192825111
1477,Persian world,1050,11.2,2,4.45,2.5168539325842696
1478,Persian world,1060,11.2,2,4.44,2.522522522522522
1479,Persian world,1070,11.3,2,4.43,2.5507900677200905
1480,Persian world,1080,22.7,4,4.42,5.135746606334841
1481,Persian world,1090,11.4,2,4.41,2.5850340136054424
1482,Persian world,1100,23.0,4,4.4,5.227272727272727
1483,Persian world,1110,23.2,4,4.39,5.284738041002278
1484,Persian world,1120,41.0,7,4.38,9.360730593607306
1485,Persian world,1130,17.8,3,4.37,4.073226544622425
1486,Persian world,1140,35.9,6,4.36,8.23394495412844
1487,Persian world,1160,54.2,8,4.34,12.488479262672811
1488,Persian world,1170,12.5,2,4.33,2.886836027713626
1489,Persian world,1180,19.1,3,4.32,4.421296296296297
1490,Persian world,1200,13.2,2,4.3,3.0697674418604652
1491,Persian world,1210,13.4,2,4.29,3.1235431235431235
1492,Persian world,1220,20.5,3,4.28,4.789719626168224
1493,Persian world,1230,7.0,1,4.27,1.6393442622950822
1494,Persian world,1240,78.4,11,4.26,18.403755868544604
1495,Persian world,1250,7.3,1,4.25,1.7176470588235293
1496,Persian world,1260,22.3,3,4.24,5.259433962264151
1497,Persian world,1270,15.2,2,4.23,3.59338061465721
1498,Persian world,1280,46.8,6,4.22,11.090047393364928
1499,Persian world,1290,23.9,3,4.21,5.676959619952494
1500,Persian world,1300,24.5,3,4.2,5.833333333333333
1501,Persian world,1310,8.4,1,4.19,2.0047732696897373
1502,Persian world,1320,25.8,3,4.18,6.172248803827752
1503,Persian world,1340,70.7,7,4.16,16.995192307692307
1504,Persian world,1350,18.5,2,4.15,4.457831325301204
1505,Persian world,1360,47.5,5,4.14,11.473429951690822
1506,Persian world,1370,9.7,1,4.13,2.348668280871671
1507,Persian world,1380,65.0,7,4.12,15.776699029126213
1508,Persian world,1390,156.2,5,4.11,38.00486618004866
1509,Persian world,1400,153.8,5,4.1,37.51219512195122
1510,Persian world,1410,10.7,1,4.09,2.6161369193154034
1511,Persian world,1420,44.0,4,4.08,10.784313725490195
1512,Persian world,1430,11.3,1,4.07,2.7764127764127764
1513,Persian world,1440,102.1,8,4.06,25.147783251231527
1514,Persian world,1450,23.6,2,4.05,5.8271604938271615
1515,Persian world,1460,12.1,1,4.04,2.995049504950495
1516,Persian world,1470,12.3,1,4.03,3.0521091811414394
1517,Persian world,1480,4.8,1,4.02,1.1940298507462688
1518,Persian world,1490,89.8,7,4.01,22.394014962593516
1519,Persian world,1500,52.3,4,4.015,13.02615193026152
1520,Persian world,1510,13.3,1,4.1,3.243902439024391
1521,Persian world,1520,54.1,4,4.2,12.880952380952381
1522,Persian world,1530,13.7,1,4.3,3.186046511627907
1523,Persian world,1540,75.0,6,4.4,17.045454545454543
1524,Persian world,1550,56.5,4,4.5,12.555555555555555
1525,Persian world,1560,62.6,5,4.6,13.608695652173914
1526,Persian world,1570,57.8,4,4.7,12.297872340425531
1527,Persian world,1580,49.3,4,4.8,10.270833333333334
1528,Persian world,1600,162.9,11,4.9864,32.66885929728863
1529,Persian world,1610,44.7,3,5.0,8.940000000000001
1530,Persian world,1620,29.9,2,5.0,5.9799999999999995
1531,Persian world,1630,59.9,4,5.0,11.98
1532,Persian world,1640,74.9,5,5.0,14.98
1533,Persian world,1650,29.9,2,5.0,5.9799999999999995
1534,Persian world,1660,35.5,3,5.0,7.1
1535,Persian world,1670,29.8,2,5.0,5.96
1536,Persian world,1680,111.5,8,5.0,22.3
1537,Persian world,1690,35.2,3,5.0,7.040000000000001
1538,Persian world,1700,121.1,3,5.0177,24.13456364469777
1539,Persian world,1720,29.1,2,5.26,5.5323193916349815
1540,Persian world,1740,105.8,8,5.52,19.166666666666668
1541,Persian world,1750,28.5,2,5.65,5.044247787610619
1542,Persian world,1760,56.6,4,5.78,9.792387543252595
1543,Persian world,1770,129.3,4,5.91,21.878172588832488
1544,Persian world,1780,13.9,1,6.04,2.301324503311258
1545,Persian world,1790,13.8,1,6.17,2.2366288492706645
1546,Persian world,1800,123.6,9,6.3,19.61904761904762
1547,Persian world,1810,109.2,8,6.43,16.98289269051322
1548,Persian world,1820,230.6,17,6.592899999999999,34.97702073442643
1549,Persian world,1830,161.9,12,6.931,23.358822680709856
1550,Persian world,1840,166.1,13,7.302,22.747192549986305
1551,Persian world,1850,201.7,14,7.673,26.286980320604716
1552,Persian world,1860,436.7,23,8.044,54.28891098955743
1553,Persian world,1870,253.6,18,8.3738,30.284936349088827
1554,Persian world,1880,688.7,25,8.415,81.84194890077245
1555,Portugal,1020,5.9,1,0.616,9.577922077922079
1556,Portugal,1080,5.9,1,0.664,8.885542168674698
1557,Portugal,1090,6.0,1,0.672,8.928571428571429
1558,Portugal,1100,6.0,1,0.68,8.823529411764705
1559,Portugal,1120,6.1,1,0.696,8.764367816091955
1560,Portugal,1190,6.8,1,0.752,9.042553191489361
1561,Portugal,1220,7.2,1,0.776,9.278350515463918
1562,Portugal,1260,7.8,1,0.808,9.653465346534652
1563,Portugal,1270,56.5,2,0.816,69.24019607843138
1564,Portugal,1280,16.4,2,0.824,19.902912621359224
1565,Portugal,1320,9.0,1,0.856,10.514018691588785
1566,Portugal,1360,18.4,1,0.888,20.72072072072072
1567,Portugal,1400,11.1,1,0.92,12.065217391304348
1568,Portugal,1440,91.9,5,0.952,96.53361344537817
1569,Portugal,1480,222.5,7,0.984,226.1178861788618
1570,Portugal,1490,67.6,5,0.992,68.14516129032258
1571,Portugal,1500,256.9,10,1.0003,256.82295311406574
1572,Portugal,1510,28.9,2,1.01,28.613861386138613
1573,Portugal,1520,91.2,8,1.02,89.41176470588235
1574,Portugal,1530,168.9,7,1.03,163.98058252427185
1575,Portugal,1540,539.3,26,1.04,518.5576923076923
1576,Portugal,1550,59.6,4,1.05,56.76190476190476
1577,Portugal,1560,548.2,18,1.06,517.1698113207548
1578,Portugal,1570,28.7,3,1.07,26.822429906542055
1579,Portugal,1580,601.8,24,1.08,557.2222222222222
1580,Portugal,1590,449.2,12,1.09,412.1100917431192
1581,Portugal,1600,699.8,14,1.1109,629.9396885408228
1582,Portugal,1610,274.4,7,1.19,230.58823529411765
1583,Portugal,1620,116.2,8,1.28,90.78125
1584,Portugal,1630,230.7,10,1.37,168.39416058394158
1585,Portugal,1640,763.0,16,1.46,522.6027397260274
1586,Portugal,1650,188.9,5,1.55,121.87096774193549
1587,Portugal,1660,196.7,7,1.64,119.9390243902439
1588,Portugal,1670,341.5,6,1.73,197.39884393063585
1589,Portugal,1680,436.0,12,1.82,239.56043956043956
1590,Portugal,1690,21.5,2,1.91,11.256544502617801
1591,Portugal,1700,187.9,11,2.0025,93.83270911360799
1592,Portugal,1710,217.6,8,2.1081,103.22090982401215
1593,Portugal,1720,289.3,10,2.2161999999999997,130.53876003970763
1594,Portugal,1730,252.4,5,2.3242,108.59650632475692
1595,Portugal,1740,698.1,15,2.4323,287.0122928915019
1596,Portugal,1750,513.2,17,2.5404,202.015430640844
1597,Portugal,1760,284.7,13,2.6485,107.49480838210307
1598,Portugal,1770,421.2,19,2.7565999999999997,152.79692374664444
1599,Portugal,1780,794.9,24,2.8647,277.4810625894509
1600,Portugal,1790,704.4,17,2.9728000000000003,236.9483315392895
1601,Portugal,1800,706.1,23,3.0808,229.1937159179434
1602,Portugal,1810,418.5,24,3.1889000000000003,131.23647652795634
1603,Portugal,1820,550.3,23,3.3083,166.33920744793397
1604,Portugal,1830,327.7,8,3.4811,94.13691074660308
1605,Portugal,1840,1136.0,40,3.6896999999999998,307.8841098192265
1606,Portugal,1850,643.0,28,3.8158000000000003,168.5098799727449
1607,Portugal,1860,1358.8,58,4.0195,338.0519965169797
1608,Portugal,1870,986.1,56,4.3278,227.85248856231806
1609,Portugal,1880,2168.9,86,4.6213,469.32681280159267
1610,Southern China,60,3.0,1,59.5646,0.0503654855400691
1611,Southern China,70,3.0,1,59.5586,0.05037055941543287
1612,Southern China,140,5.4,2,59.5165,0.0907311417842111
1613,Southern China,170,2.6,1,59.4985,0.043698580636486635
1614,Southern China,200,2.4,1,59.4805,0.04034935819302124
1615,Southern China,220,2.3,1,59.4685,0.03867593768129345
1616,Southern China,230,2.3,1,59.4625,0.038679840235442506
1617,Southern China,260,2.2,1,59.4444,0.037009373464952124
1618,Southern China,330,2.0,1,59.4024,0.03366867331959651
1619,Southern China,460,2.1,1,59.3243,0.03539864777165513
1620,Southern China,480,2.2,1,59.3123,0.03709180052029681
1621,Southern China,500,2.3,1,59.3003,0.038785638521221646
1622,Southern China,520,2.4,1,59.2883,0.040480162190516505
1623,Southern China,530,2.5,1,59.282300000000006,0.042171103347879546
1624,Southern China,540,2.5,1,59.276300000000006,0.042175371944605175
1625,Southern China,570,2.7,1,59.258300000000006,0.04556323755490792
1626,Southern China,580,4.3,2,59.252300000000005,0.07257102255946182
1627,Southern China,670,3.5,1,59.1982,0.059123419293154185
1628,Southern China,740,11.1,3,59.1562,0.1876388273756597
1629,Southern China,750,3.7,1,59.1502,0.06255262027854513
1630,Southern China,790,7.2,2,59.1261,0.12177363296412244
1631,Southern China,800,3.6,1,59.1201,0.06089299578316004
1632,Southern China,840,6.8,2,59.0961,0.1150668148997988
1633,Southern China,850,3.4,1,59.0901,0.05753924938356848
1634,Southern China,880,3.2,1,59.0721,0.0541710892282482
1635,Southern China,900,6.2,2,59.0601,0.10497781073855277
1636,Southern China,910,6.1,2,59.0541,0.10329511414110112
1637,Southern China,920,4.6,2,59.048,0.07790272320823735
1638,Southern China,930,1.5,1,59.042,0.025405643440262863
1639,Southern China,940,1.5,1,59.036,0.02540822548953181
1640,Southern China,950,2.9,1,59.03,0.049127562256479754
1641,Southern China,960,2.9,1,59.024,0.04913255624830577
1642,Southern China,970,1.5,1,59.018,0.02541597478735301
1643,Southern China,980,7.1,3,59.012,0.12031451230258251
1644,Southern China,990,2.8,1,59.006,0.0474528014100261
1645,Southern China,1000,4.2,2,59.1208,0.07104098726674876
1646,Southern China,1020,2.7,1,60.76,0.044437129690585914
1647,Southern China,1040,5.6,3,62.52,0.08957133717210491
1648,Southern China,1050,2.7,1,63.4,0.04258675078864354
1649,Southern China,1060,5.5,2,64.28,0.08556316116988176
1650,Southern China,1080,8.3,3,66.04,0.12568140520896426
1651,Southern China,1120,8.5,3,69.56,0.12219666474985623
1652,Southern China,1140,2.9,1,71.32,0.04066180594503646
1653,Southern China,1150,2.9,1,72.2,0.04016620498614958
1654,Southern China,1170,6.0,2,73.96,0.08112493239588968
1655,Southern China,1180,4.6,2,74.84,0.06146445750935328
1656,Southern China,1200,6.3,2,76.6,0.08224543080939949
1657,Southern China,1210,4.8,2,77.48,0.0619514713474445
1658,Southern China,1230,1.6,1,79.24,0.020191822311963658
1659,Southern China,1240,3.4,1,80.12,0.042436345481777334
1660,Southern China,1270,7.1,2,82.76,0.08579023682938616
1661,Southern China,1280,9.0,3,83.64,0.10760401721664276
1662,Southern China,1300,5.6,2,85.4,0.06557377049180327
1663,Southern China,1310,11.6,3,86.28,0.13444598980064904
1664,Southern China,1320,7.9,2,87.16,0.0906379072969252
1665,Southern China,1330,4.1,1,88.04,0.04656974102680599
1666,Southern China,1340,4.4,1,88.92,0.04948268106162843
1667,Southern China,1360,10.7,3,90.68,0.11799735333039257
1668,Southern China,1370,10.5,4,91.56,0.1146788990825688
1669,Southern China,1380,6.6,2,92.44,0.07139766334919947
1670,Southern China,1390,2.1,1,93.32,0.02250321474496357
1671,Southern China,1400,25.9,6,94.2,0.2749469214437367
1672,Southern China,1410,4.9,1,95.08,0.05153554901135886
1673,Southern China,1420,5.0,1,95.96,0.05210504376823677
1674,Southern China,1430,14.2,2,96.84,0.14663362247005368
1675,Southern China,1440,4.5,2,97.72,0.046049938600081865
1676,Southern China,1460,5.4,1,99.48,0.05428226779252111
1677,Southern China,1470,5.5,1,100.36,0.054802710243124754
1678,Southern China,1480,5.6,1,101.24,0.05531410509679968
1679,Southern China,1490,5.7,1,102.12,0.05581668625146886
1680,Southern China,1500,13.3,4,103.6573,0.12830741298490314
1681,Southern China,1510,5.9,1,108.7,0.05427782888684453
1682,Southern China,1520,24.1,4,114.4,0.21066433566433568
1683,Southern China,1530,35.7,7,120.1,0.29725228975853457
1684,Southern China,1540,21.2,4,125.8,0.1685214626391097
1685,Southern China,1550,18.1,4,131.5,0.1376425855513308
1686,Southern China,1560,15.4,3,137.2,0.11224489795918369
1687,Southern China,1570,15.5,3,142.9,0.10846745976207138
1688,Southern China,1580,32.7,5,148.6,0.22005383580080756
1689,Southern China,1590,2.7,1,154.3,0.017498379779650033
1690,Southern China,1600,15.9,3,158.92270000000002,0.10004863999919457
1691,Southern China,1610,15.9,3,157.8,0.10076045627376426
1692,Southern China,1620,57.2,9,155.6,0.3676092544987147
1693,Southern China,1630,33.9,5,153.4,0.2209908735332464
1694,Southern China,1640,44.1,9,151.2,0.2916666666666667
1695,Southern China,1650,68.8,6,149.0,0.461744966442953
1696,Southern China,1660,75.4,7,146.8,0.5136239782016349
1697,Southern China,1670,26.4,4,144.6,0.1825726141078838
1698,Southern China,1680,68.9,11,142.4,0.4838483146067416
1699,Southern China,1690,26.2,4,140.2,0.18687589158345222
1700,Southern China,1700,2.7,1,141.0614,0.019140601185015888
1701,Southern China,1710,13.0,2,158.25,0.08214849921011058
1702,Southern China,1720,6.5,1,178.5,0.036414565826330535
1703,Southern China,1730,32.1,5,198.75,0.16150943396226417
1704,Southern China,1740,21.8,4,219.0,0.09954337899543379
1705,Southern China,1750,19.0,3,239.25,0.0794148380355277
1706,Southern China,1760,22.6,4,259.5,0.08709055876685935
1707,Southern China,1770,42.7,8,279.75,0.15263628239499555
1708,Southern China,1780,43.4,7,300.0,0.14466666666666667
1709,Southern China,1790,39.5,7,320.25,0.12334113973458236
1710,Southern China,1800,41.8,8,340.5,0.12276064610866372
1711,Southern China,1810,29.4,6,360.75,0.08149688149688149
1712,Southern China,1820,32.8,6,247.8698,0.13232753647277723
1713,Southern China,1830,26.6,5,204.10520000000002,0.13032495007476536
1714,Southern China,1840,58.9,11,206.8616,0.2847314339635776
1715,Southern China,1850,76.0,9,205.0951,0.37055980372032293
1716,Southern China,1860,44.1,8,190.6391,0.23132715167035514
1717,Southern China,1870,70.6,7,181.7595,0.38842536428632335
1718,Southern China,1880,23.7,4,185.33339999999998,0.1278776518425713
1719,Southern Japan,690,6.0,1,6.1036,0.9830264106428992
1720,Southern Japan,700,12.1,2,6.1486,1.967927658328725
1721,Southern Japan,730,6.2,1,6.2838,0.9866641204366784
1722,Southern Japan,860,5.5,1,6.8694,0.8006521675837773
1723,Southern Japan,900,5.1,1,7.0495,0.723455564224413
1724,Southern Japan,910,10.1,2,7.094600000000001,1.4236179629577423
1725,Southern Japan,960,31.7,2,7.3198,4.330719418563349
1726,Southern Japan,970,4.6,1,7.3649,0.6245841762956728
1727,Southern Japan,980,9.2,2,7.4098999999999995,1.241582207587147
1728,Southern Japan,1000,9.0,2,7.5154,1.197541049045959
1729,Southern Japan,1010,4.5,1,7.658,0.5876207887176809
1730,Southern Japan,1020,4.5,1,7.816,0.5757420675537359
1731,Southern Japan,1030,8.9,2,7.974,1.1161274140958115
1732,Southern Japan,1040,13.3,3,8.132,1.6355140186915889
1733,Southern Japan,1070,4.5,1,8.606,0.5228910062746921
1734,Southern Japan,1080,4.5,1,8.764,0.5134641716111366
1735,Southern Japan,1090,4.5,1,8.922,0.5043712172158709
1736,Southern Japan,1150,9.6,2,9.87,0.9726443768996961
1737,Southern Japan,1160,4.9,1,10.028,0.48863183087355405
1738,Southern Japan,1180,15.0,3,10.344,1.4501160092807426
1739,Southern Japan,1190,10.2,2,10.502,0.9712435726528279
1740,Southern Japan,1200,5.2,1,10.66,0.4878048780487805
1741,Southern Japan,1210,10.6,2,10.818,0.979848400813459
1742,Southern Japan,1220,5.4,1,10.976,0.49198250728862974
1743,Southern Japan,1240,16.8,3,11.292,1.4877789585547292
1744,Southern Japan,1280,24.4,4,11.924,2.0462931902046293
1745,Southern Japan,1310,13.1,2,12.398,1.0566220358122278
1746,Southern Japan,1320,13.4,2,12.556,1.067218859509398
1747,Southern Japan,1360,7.4,1,13.188,0.5611161662117076
1748,Southern Japan,1420,8.6,1,14.136,0.608375778155065
1749,Southern Japan,1430,12.2,2,14.294,0.8535049671190709
1750,Southern Japan,1440,9.0,1,14.452,0.6227511763077774
1751,Southern Japan,1460,9.4,1,14.768,0.6365113759479957
1752,Southern Japan,1500,10.1,1,15.4207,0.6549637824482676
1753,Southern Japan,1540,10.8,1,16.64,0.6490384615384616
1754,Southern Japan,1550,11.0,1,16.95,0.6489675516224189
1755,Southern Japan,1590,15.8,2,18.19,0.8686091258933479
1756,Southern Japan,1600,15.9,2,18.5736,0.8560537537149503
1757,Southern Japan,1610,44.4,3,19.35,2.2945736434108523
1758,Southern Japan,1620,4.5,1,20.2,0.22277227722772278
1759,Southern Japan,1630,16.1,2,21.05,0.7648456057007126
1760,Southern Japan,1640,43.7,5,21.9,1.9954337899543382
1761,Southern Japan,1650,23.2,2,22.75,1.0197802197802197
1762,Southern Japan,1660,34.7,3,23.6,1.4703389830508475
1763,Southern Japan,1670,16.0,2,24.45,0.65439672801636
1764,Southern Japan,1680,23.0,2,25.3,0.9090909090909091
1765,Southern Japan,1690,39.4,4,26.15,1.5066921606118546
1766,Southern Japan,1700,55.0,6,26.9295,2.0423698917543955
1767,Southern Japan,1710,31.4,4,27.333299999999998,1.148781888758401
1768,Southern Japan,1720,20.0,3,27.666700000000002,0.7228906953124152
1769,Southern Japan,1730,31.0,4,28.0,1.1071428571428572
1770,Southern Japan,1740,22.2,2,28.333299999999998,0.7835303335650984
1771,Southern Japan,1750,11.0,1,28.666700000000002,0.3837204840459488
1772,Southern Japan,1760,89.5,10,29.0,3.086206896551724
1773,Southern Japan,1770,30.2,4,29.333299999999998,1.0295466244848006
1774,Southern Japan,1780,43.1,7,29.666700000000002,1.4528073563962287
1775,Southern Japan,1790,23.2,4,30.0,0.7733333333333333
1776,Southern Japan,1800,84.6,11,30.333299999999998,2.7890140538615977
1777,Southern Japan,1810,41.7,7,30.666700000000002,1.3597811306726841
1778,Southern Japan,1820,54.3,7,30.9995,1.751641155502508
1779,Southern Japan,1830,25.0,3,31.33,0.7979572294924993
1780,Southern Japan,1840,81.1,10,31.6633,2.5613249408621335
1781,Southern Japan,1850,48.6,7,32.0937,1.5143158937735444
1782,Southern Japan,1860,128.1,14,33.1985,3.8586080696417002
1783,Southern Japan,1870,197.6,18,34.5267,5.723107044692948
1784,Southern Japan,1880,225.3,28,36.8821,6.108654333674059
1785,Southwestern Europe,0,15.1,2,4.0483,3.729960724254625
1786,Southwestern Europe,10,7.5,1,4.0423,1.8553793632338025
1787,Southwestern Europe,20,7.5,1,4.0338,1.8592890078833852
1788,Southwestern Europe,30,16.6,2,4.0253000000000005,4.123916229846222
1789,Southwestern Europe,40,40.0,6,4.0168,9.958175662218682
1790,Southwestern Europe,50,14.7,2,4.0083,3.6673901654067804
1791,Southwestern Europe,60,36.4,5,3.9998,9.100455022751136
1792,Southwestern Europe,70,21.6,3,3.9913000000000003,5.4117706010573
1793,Southwestern Europe,80,118.7,15,3.9828,29.80315356030933
1794,Southwestern Europe,100,41.4,6,3.9658,10.439255635685107
1795,Southwestern Europe,110,6.8,1,3.9573,1.7183433148864125
1796,Southwestern Europe,120,26.7,4,3.9486999999999997,6.761719046774888
1797,Southwestern Europe,130,6.5,1,3.9402,1.6496624536825542
1798,Southwestern Europe,140,91.6,15,3.9316999999999998,23.29781010758705
1799,Southwestern Europe,150,6.3,1,3.9232,1.605831973898858
1800,Southwestern Europe,160,12.3,2,3.9147,3.1420032186374436
1801,Southwestern Europe,170,6.0,1,3.9061999999999997,1.5360196610516617
1802,Southwestern Europe,180,50.1,9,3.8977,12.853734253534135
1803,Southwestern Europe,200,33.6,6,3.8807,8.658231762310924
1804,Southwestern Europe,220,5.3,1,3.8636999999999997,1.3717421124828533
1805,Southwestern Europe,230,30.5,1,3.8552,7.9113924050632916
1806,Southwestern Europe,240,53.9,12,3.8466,14.012374564550512
1807,Southwestern Europe,250,10.0,2,3.8381,2.6054558244964956
1808,Southwestern Europe,280,42.4,9,3.8125999999999998,11.121019776530453
1809,Southwestern Europe,300,18.2,4,3.7956,4.795025819369797
1810,Southwestern Europe,310,4.5,1,3.7870999999999997,1.1882443030287029
1811,Southwestern Europe,340,34.7,8,3.7616,9.22479795831561
1812,Southwestern Europe,350,4.3,1,3.7531,1.1457195385148278
1813,Southwestern Europe,360,17.1,4,3.7445,4.5666978234744295
1814,Southwestern Europe,380,12.8,3,3.7275,3.4339369550637158
1815,Southwestern Europe,390,12.8,3,3.719,3.441785426189836
1816,Southwestern Europe,400,17.2,4,3.7105,4.635493868750842
1817,Southwestern Europe,420,13.2,3,3.6935,3.5738459455800733
1818,Southwestern Europe,440,47.4,11,3.6765,12.892696858425133
1819,Southwestern Europe,460,9.5,2,3.6595,2.595983057794781
1820,Southwestern Europe,480,5.0,1,3.6424000000000003,1.3727212826707664
1821,Southwestern Europe,500,10.5,2,3.6254,2.896232139901804
1822,Southwestern Europe,510,5.4,1,3.6169000000000002,1.4929912355884873
1823,Southwestern Europe,530,5.8,1,3.5999,1.6111558654407068
1824,Southwestern Europe,540,11.5,4,3.5914,3.202093890961742
1825,Southwestern Europe,580,6.8,1,3.5574,1.9115084050148985
1826,Southwestern Europe,590,7.0,1,3.5488000000000004,1.9724977457168618
1827,Southwestern Europe,600,7.2,1,3.5403000000000002,2.033725955427506
1828,Southwestern Europe,610,7.4,1,3.5318,2.0952488815901242
1829,Southwestern Europe,710,9.1,1,3.4467,2.6402065744045027
1830,Southwestern Europe,740,9.2,1,3.4212,2.689114930433766
1831,Southwestern Europe,750,18.5,2,3.4126999999999996,5.420927711196414
1832,Southwestern Europe,780,18.2,2,3.3872,5.373169579593765
1833,Southwestern Europe,820,61.7,2,3.3531999999999997,18.400334009304547
1834,Southwestern Europe,840,33.8,4,3.3361,10.131590779652887
1835,Southwestern Europe,850,8.3,1,3.3276,2.494290179108066
1836,Southwestern Europe,860,8.2,1,3.3190999999999997,2.470549245277334
1837,Southwestern Europe,880,7.9,1,3.3021,2.392416946791436
1838,Southwestern Europe,890,15.5,2,3.2936,4.7060966723342235
1839,Southwestern Europe,900,7.6,1,3.2851,2.313475997686524
1840,Southwestern Europe,940,14.3,2,3.2511,4.398511273107563
1841,Southwestern Europe,950,7.0,1,3.2425,2.1588280647648417
1842,Southwestern Europe,970,6.8,1,3.2255,2.1082002790265078
1843,Southwestern Europe,980,6.8,1,3.217,2.113770593720858
1844,Southwestern Europe,990,6.7,1,3.2085,2.088203210222846
