,individual_wikidata_id,individual_name,score,productive_year,birthyear,country_name,region_name,period
1137,Q50476902,Nicola De Giovanni,11,1839.0,1804.0,Italy,Italy,1800
1138,Q3713787,Donato Teodoro,11,1734.0,1699.0,Italy,Italy,1650
1139,Q15711269,Giuseppe Rossi,22,1835.0,1800.0,Italy,Italy,1800
1140,Q3723101,Eliodoro Lombardi,16,1869.0,1834.0,Italy,Italy,1800
1141,Q3833149,Lio Gangeri,14,1880.0,1845.0,Italy,Italy,1800
1142,Q16665561,Claudio Conti,9,1871.0,1836.0,Italy,Italy,1800
1143,Q589048,Gaspare Pacchierotti,23,1779.0,1744.0,Italy,Italy,1700
1144,Q16963536,Longworth Powers,18,1870.0,1835.0,Italy,Italy,1800
1145,Q63179183,Salvatore Perillo,2,1766.0,1731.0,Italy,Italy,1700
1146,Q26250734,Gabriele Alessandri,9,1564.0,1529.0,Italy,Italy,1500
1147,Q3610250,Alessandro Rizza,9,1852.0,1817.0,Italy,Italy,1800
1148,Q55225324,Stefano Barezzi,7,1824.0,1789.0,Italy,Italy,1750
1149,Q46950081,Francesco Contini,15,1634.0,1599.0,Italy,Italy,1550
1150,Q16854106,Giovanni Battista Ricci,24,1572.0,1537.0,Italy,Italy,1500
1151,Q18814438,Francois Monnaville,11,1681.0,1646.0,Italy,Italy,1600
1152,Q613700,Volodymyr Orlovsky,22,1877.0,1842.0,Italy,Italy,1800
1153,Q600041,Scipione Ammirato,56,1566.0,1531.0,Italy,Italy,1500
1154,Q435151,Silvio Pellico,99,1824.0,1789.0,Italy,Italy,1750
1155,Q22231575,Giovanni Agostino Gradenigo,18,1760.0,1725.0,Italy,Italy,1700
1156,Q2634689,Giovanni Battista Balbis,30,1800.0,1765.0,Italy,Italy,1750
1157,Q97571261,Andrea Voltolini,5,1668.0,1633.0,Italy,Italy,1600
1158,Q354537,Adele von Portugall,2,1853.0,1818.0,Italy,Italy,1800
1159,Q110017605,Francesco Fontana,3,1876.0,1843.0,Italy,Italy,1800
1160,Q38573389,Giovanni Francesco Costa,25,1746.0,1711.0,Italy,Italy,1700
1161,Q63242504,Saverio Selecchy,1,1743.0,1708.0,Italy,Italy,1700
1162,Q29376618,Luigi Novarini,35,1629.0,1594.0,Italy,Italy,1550
1163,Q16882829,Lorenzo Gori,5,1877.0,1842.0,Italy,Italy,1800
1164,Q65374,Franz Xavier Wernz,28,1877.0,1842.0,Italy,Italy,1800
1165,Q1994650,Francesco Masini,7,1567.0,1532.0,Italy,Italy,1500
1166,Q1617909,Vincenzo degli Azani,17,1521.0,1486.0,Italy,Italy,1450
1167,Q3558422,Nicholas Kalliakis,21,1680.0,1645.0,Italy,Italy,1600
1168,Q47551,Titian,140,1525.0,1490.0,Italy,Italy,1450
1169,Q102279700,Francesco Anichini,2,1865.0,1830.0,Italy,Italy,1800
1170,Q1042007,Carlo Ceppi,19,1864.0,1829.0,Italy,Italy,1800
1171,Q1441096,Francesco Livi,4,1435.0,1400.0,Italy,Italy,1400
1172,Q3619841,Antonio Maria da Milano,5,1474.0,1439.0,Italy,Italy,1400
1173,Q1136826,Pietro Antonio Coppola,35,1828.0,1793.0,Italy,Italy,1750
1174,Q3726034,Enrico Rocchi,11,1885.0,1850.0,Italy,Italy,1850
1175,Q223725,Francesco Hayez,76,1826.0,1791.0,Italy,Italy,1750
1176,Q5685893,Stefano Sommier,42,1883.0,1848.0,Italy,Italy,1800
1177,Q15642848,Carlo Fumagalli,16,1881.0,1846.0,Italy,Italy,1800
1178,Q3608367,Alberto Issel,21,1883.0,1848.0,Italy,Italy,1800
1179,Q5186479,Cristoforo Coriolano,20,1575.0,1540.0,Italy,Italy,1500
1180,Q20875186,Giovanni Battista Bianconi,21,1733.0,1698.0,Italy,Italy,1650
1181,Q100679857,Paolo Calvi,8,1865.0,1830.0,Italy,Italy,1800
1182,Q3658875,Carlantonio Pilati,36,1768.0,1733.0,Italy,Italy,1700
1183,Q1531535,Jean Turpin,10,1596.0,1561.0,Italy,Italy,1550
1184,Q3107998,Giuseppe Bruno,8,1871.0,1836.0,Italy,Italy,1800
1185,Q542039,Giovanni Battista Guarini,108,1573.0,1538.0,Italy,Italy,1500
1186,Q117358,Luca Antonio Colomba,20,1709.0,1674.0,Italy,Italy,1650
1187,Q47492731,Filippo Ferrari,18,1854.0,1819.0,Italy,Italy,1800
1188,Q98796698,Miguel de Olivares,10,1748.0,1713.0,Italy,Italy,1700
1189,Q1936287,Pietro Colletta,57,1810.0,1775.0,Italy,Italy,1750
1190,Q21209015,Gaetano Russo,5,1882.0,1847.0,Italy,Italy,1800
1191,Q5563725,Giovanni Battista Coriolano,52,1630.0,1595.0,Italy,Italy,1550
1192,Q72394,Johann Georg Wirsung,20,1635.0,1600.0,Italy,Italy,1600
1193,Q21288934,Fulvio Griffoni,12,1624.0,1589.0,Italy,Italy,1550
1194,Q545098,Giammaria Ortes,38,1748.0,1713.0,Italy,Italy,1700
1195,Q3349311,Odofredus,31,1235.0,1200.0,Italy,Italy,1200
1196,Q3791425,Iacopo Campanile,5,1535.0,1500.0,Italy,Italy,1500
1197,Q3619835,Antonio Maria Jaci,6,1774.0,1739.0,Italy,Italy,1700
1198,Q4777090,Antonio della Valle,17,1885.0,1850.0,Italy,Italy,1850
1199,Q1246091,Giacomo Beltrami,30,1814.0,1779.0,Italy,Italy,1750
1200,Q2738094,Lucio Massari,35,1604.0,1569.0,Italy,Italy,1550
1201,Q3839398,Luigi Buzzi Leone,8,1858.0,1823.0,Italy,Italy,1800
1202,Q52154200,Paolo Cignani,7,1744.0,1709.0,Italy,Italy,1700
1203,Q3105031,Giacomo Bargone,3,1540.0,1505.0,Italy,Italy,1500
1204,Q2939247,Carlo Portelli,24,1545.0,1510.0,Italy,Italy,1500
1205,Q6119913,Jacobus de Belviso,32,1305.0,1270.0,Italy,Italy,1250
1206,Q2857404,Antonio Pittaluga (peintre),3,1711.0,1676.0,Italy,Italy,1650
1207,Q15677559,Iginio Gentile,18,1878.0,1843.0,Italy,Italy,1800
1208,Q3106951,Giovan Battista della Cerva,5,1550.0,1515.0,Italy,Italy,1500
1209,Q106856508,Camillo Napoleone Sasso,8,1838.0,1803.0,Italy,Italy,1800
1210,Q354947,Giovanni Legrenzi,75,1661.0,1626.0,Italy,Italy,1600
1211,Q1249317,Lorenzo Lippi,72,1641.0,1606.0,Italy,Italy,1600
1212,Q55900995,Giovanni Novi,15,1861.0,1826.0,Italy,Italy,1800
1213,Q3830434,Leonardo Salimbeni,14,1787.0,1752.0,Italy,Italy,1750
1214,Q41317098,Jodocus van Hamme,2,1655.0,1620.0,Italy,Italy,1600
1215,Q110740035,Santo Calegari,1,1757.0,1722.0,Italy,Italy,1700
1216,Q16839120,Maria Brizzi Giorgi,11,1810.0,1775.0,Italy,Italy,1750
1217,Q3766927,Giovanni Camerana,23,1880.0,1845.0,Italy,Italy,1800
1218,Q3876559,Nikollë Filja,4,1728.0,1693.0,Italy,Italy,1650
1219,Q96038566,Giacomo Carelli,13,1847.0,1812.0,Italy,Italy,1800
1220,Q3105131,Giammaria Mazzucchelli,48,1742.0,1707.0,Italy,Italy,1700
1221,Q4002925,Ugo da Campione,8,1335.0,1300.0,Italy,Italy,1300
1222,Q982003,Francesco de Sanctis,15,1714.0,1679.0,Italy,Italy,1650
1223,Q2185156,Mathilde Weissmann,4,1881.0,1846.0,Italy,Italy,1800
1224,Q3474528,Saverio Dalla Rosa,27,1780.0,1745.0,Italy,Italy,1700
1225,Q1242157,Marcus Musurus,57,1505.0,1470.0,Italy,Italy,1450
1226,Q1383562,Lorenzo Bellini,53,1678.0,1643.0,Italy,Italy,1600
1227,Q55225027,Paolo Albertini,5,1465.0,1430.0,Italy,Italy,1400
1228,Q3107010,Giovanni Antonio Scaramuccia,15,1605.0,1570.0,Italy,Italy,1550
1229,Q3735039,Eustachio Zanotti,31,1744.0,1709.0,Italy,Italy,1700
1230,Q21542644,Luigi Serra,11,1833.0,1798.0,Italy,Italy,1750
1231,Q3894522,Paolo Tonti,1,1820.0,1785.0,Italy,Italy,1750
1232,Q2832753,Alessandro Benedetti,33,1485.0,1450.0,Italy,Italy,1450
1233,Q56006856,Vincenzo Baccherelli,10,1707.0,1672.0,Italy,Italy,1650
1234,Q3735210,Evangelista Menga,5,1515.0,1480.0,Italy,Italy,1450
1235,Q98636976,Agostino Sauvage,11,1879.0,1844.0,Italy,Italy,1800
1236,Q123098,Angelica Kauffmann,141,1776.0,1741.0,Italy,Italy,1700
1237,Q26253848,Chiara Salmeggia,2,1725.0,1690.0,Italy,Italy,1650
1238,Q19288245,Giovanni Battista Botticchio,6,1654.0,1619.0,Italy,Italy,1600
1239,Q61891280,Carlo Mandosio,16,1717.0,1682.0,Italy,Italy,1650
1240,Q3742675,Ferdinando Santacatarina,1,1843.0,1808.0,Italy,Italy,1800
1241,Q3531260,Tommaso Fazello,40,1533.0,1498.0,Italy,Italy,1450
1242,Q112843202,Antonio Filoteo Omodei,16,1568.0,1533.0,Italy,Italy,1500
1243,Q110178194,Vittore Vettori,8,1732.0,1697.0,Italy,Italy,1650
1244,Q1165466,Durante Alberti,21,1573.0,1538.0,Italy,Italy,1500
1245,Q21523239,Marcantonio Boldetti,17,1698.0,1663.0,Italy,Italy,1650
1246,Q3638727,Bernardino Pino da Cagli,23,1601.0,1600.0,Italy,Italy,1600
1247,Q722092,Leone Leoni,56,1544.0,1509.0,Italy,Italy,1500
1248,Q1234790,Vincenzo Danti,56,1565.0,1530.0,Italy,Italy,1500
1249,Q3928998,Raffaele Aloisio,1,1846.0,1811.0,Italy,Italy,1800
1250,Q97572052,Guglielmo Silvestri,7,1798.0,1763.0,Italy,Italy,1750
1251,Q21031904,Julius Zielke,13,1861.0,1826.0,Italy,Italy,1800
1252,Q472470,William Elford Leach,37,1825.0,1790.0,Italy,Italy,1750
1253,Q3750431,Francesco Patavino,21,1522.0,1487.0,Italy,Italy,1450
1254,Q1769197,Gaetano Casati,34,1873.0,1838.0,Italy,Italy,1800
1255,Q97325508,Davide Zanotti,8,1808.0,1808.0,Italy,Italy,1800
1256,Q4013155,Vincenzo Casciarolo,2,1606.0,1571.0,Italy,Italy,1550
1257,Q1071025,Giovanni Maria Falconetto,35,1503.0,1468.0,Italy,Italy,1450
1258,Q1679017,Johann Jakob Frey the Elder,55,1716.0,1681.0,Italy,Italy,1650
1259,Q3770063,Giuseppe Bardelli,9,1872.0,1837.0,Italy,Italy,1800
1260,Q16059757,Domenico Caldara,17,1849.0,1814.0,Italy,Italy,1800
1261,Q3338349,Nero Alberti of Sansepolcro,15,1537.0,1502.0,Italy,Italy,1500
1262,Q307,Galileo Galilei,230,1599.0,1564.0,Italy,Italy,1550
1263,Q105015363,Girolamo Bagolino,25,1485.0,1450.0,Italy,Italy,1450
1264,Q3766533,Giovanni Barsotti,5,1834.0,1799.0,Italy,Italy,1750
1265,Q1522199,Giacomo del Duca,38,1555.0,1520.0,Italy,Italy,1500
1266,Q768138,Gioseffo Vitali,2,1785.0,1750.0,Italy,Italy,1750
1267,Q38002025,Gaspare Vazzano,1,1600.0,1565.0,Italy,Italy,1550
1268,Q30302694,Giovanni Battista Tebaldi,8,1570.0,1535.0,Italy,Italy,1500
1269,Q111015975,Francesco Mango,14,1885.0,1850.0,Italy,Italy,1850
1270,Q20743052,Josef Tulka,15,1881.0,1846.0,Italy,Italy,1800
1271,Q13178339,Antonino Leto,25,1879.0,1844.0,Italy,Italy,1800
1272,Q98636631,Carmelo Errico,20,1883.0,1848.0,Italy,Italy,1800
1273,Q23320909,Giuseppe Renda,4,1805.0,1772.0,Italy,Italy,1750
1274,Q5565268,Giulio Gorra,17,1867.0,1832.0,Italy,Italy,1800
1275,Q4122092,Matteo Zaccolini,13,1609.0,1574.0,Italy,Italy,1550
1276,Q16062305,Antonio Licata,13,1845.0,1810.0,Italy,Italy,1800
1277,Q3617092,Angelo Massarotti,16,1689.0,1654.0,Italy,Italy,1650
1278,Q3107190,Giovanni Francesco da Rimini,18,1470.0,1441.0,Italy,Italy,1400
1279,Q3388111,Pietro Domenico Olivero,7,1714.0,1679.0,Italy,Italy,1650
1280,Q55226836,Gennaro Maria d'Afflitto,5,1653.0,1618.0,Italy,Italy,1600
1281,Q3619193,Antonio Astesano,25,1447.0,1412.0,Italy,Italy,1400
1282,Q3719625,Edoardo Matania,24,1882.0,1847.0,Italy,Italy,1800
1283,Q5563900,Giovanni Manzolini,10,1735.0,1700.0,Italy,Italy,1700
1284,Q17453200,Angelo Visconti,12,1861.0,1829.0,Italy,Italy,1800
1285,Q3713080,Domenico Guidobono,22,1703.0,1668.0,Italy,Italy,1650
1286,Q3056029,Ercole Ricotti,34,1851.0,1816.0,Italy,Italy,1800
1287,Q19288389,Jan Frans Soolmaker,24,1600.0,1635.0,Italy,Italy,1600
1288,Q55883970,Egidius De Magri,6,1841.0,1806.0,Italy,Italy,1800
1289,Q1701983,John Udny,1,1885.0,1850.0,Italy,Italy,1850
1290,Q291007,Lodovico Graziani,10,1858.0,1823.0,Italy,Italy,1800
1291,Q1874821,Ludwig Neelmeyer,15,1849.0,1814.0,Italy,Italy,1800
1292,Q55134455,Alois Martin Stadler,10,1827.0,1792.0,Italy,Italy,1750
1293,Q3523647,Theobaldo di Gatti,16,1685.0,1650.0,Italy,Italy,1650
1294,Q3839266,Luigi Anelli,30,1848.0,1813.0,Italy,Italy,1800
1295,Q3071892,Filippo Gagliardi,33,1641.0,1606.0,Italy,Italy,1600
1296,Q892563,Bonifacio Asioli,42,1804.0,1769.0,Italy,Italy,1750
1297,Q95335454,Christoph von Kessler,5,1774.0,1739.0,Italy,Italy,1700
1298,Q371918,Eugenio Beltrami,53,1870.0,1835.0,Italy,Italy,1800
1299,Q1763917,Sebastian Altmann,2,1862.0,1827.0,Italy,Italy,1800
1300,Q2857400,Antonio di Manfredo da Bologna Pirri,9,1535.0,1500.0,Italy,Italy,1500
1301,Q236050,Lavinia Fontana,80,1587.0,1552.0,Italy,Italy,1550
1302,Q1053697,Giacomo Boni,22,1723.0,1688.0,Italy,Italy,1650
1303,Q110218495,Valerio Marcellino,13,1571.0,1536.0,Italy,Italy,1500
1304,Q2337414,Francesco Angelo Facchini,20,1823.0,1788.0,Italy,Italy,1750
1305,Q3856491,Michele Antonio Milocco,12,1725.0,1690.0,Italy,Italy,1650
1306,Q3095105,Gandolfino d'Asti,10,1436.0,1401.0,Italy,Italy,1400
1307,Q3904067,Pietro Mei,1,1832.0,1797.0,Italy,Italy,1750
1308,Q84729358,Agustín Gimeno y Bartual,3,1833.0,1798.0,Italy,Italy,1750
1309,Q3741685,Federico Crisogono,18,1507.0,1472.0,Italy,Italy,1450
1310,Q59711478,Francesco Barucchi,6,1836.0,1801.0,Italy,Italy,1800
1311,Q3106998,Giovanni Angelo Criscuolo,7,1535.0,1500.0,Italy,Italy,1500
1312,Q5479973,Francis Alexander,30,1835.0,1800.0,Italy,Italy,1800
1313,Q5564756,Girolamo Benaglio,5,1504.0,1469.0,Italy,Italy,1450
1314,Q3940893,Romolo Liverani,24,1844.0,1809.0,Italy,Italy,1800
1315,Q7803,Bronzino,117,1538.0,1503.0,Italy,Italy,1500
1316,Q18758574,Pasquale Adinolfi,28,1851.0,1816.0,Italy,Italy,1800
1317,Q3063991,Fabrizio Bartoletti,18,1611.0,1576.0,Italy,Italy,1550
1318,Q3756997,Gaetano Gherardi,1,1834.0,1799.0,Italy,Italy,1750
1319,Q959921,Gennaro Astarita,18,1780.0,1745.0,Italy,Italy,1700
1320,Q961515,Giorgio Gentili,14,1704.0,1669.0,Italy,Italy,1650
1321,Q3034738,Domenico Gilardoni,31,1831.0,1798.0,Italy,Italy,1750
1322,Q19984661,Filippo Cioni,9,1496.0,1461.0,Italy,Italy,1450
1323,Q64142,August Mau,52,1875.0,1840.0,Italy,Italy,1800
1324,Q2054380,Zanobi Machiavelli,20,1453.0,1418.0,Italy,Italy,1400
1325,Q2849508,Angelo Trezzini,18,1862.0,1827.0,Italy,Italy,1800
1326,Q2827097,Agostino Oreggi,20,1612.0,1577.0,Italy,Italy,1550
1327,Q107012661,Francesco Paolo Tucci,6,1825.0,1790.0,Italy,Italy,1750
1328,Q2832822,Alessandro Tremignon,7,1670.0,1635.0,Italy,Italy,1600
1329,Q55225053,Ugo Allason,9,1879.0,1844.0,Italy,Italy,1800
1330,Q2307438,Morto da Feltre,11,1515.0,1480.0,Italy,Italy,1450
1331,Q16058849,Giuseppe Guzzardi,20,1880.0,1845.0,Italy,Italy,1800
1332,Q192374,Marsilio Ficino,149,1468.0,1433.0,Italy,Italy,1400
1333,Q3181033,John Bell,31,1798.0,1763.0,Italy,Italy,1750
1334,Q73047394,Ranieri Bellini,6,1854.0,1819.0,Italy,Italy,1800
1335,Q17284981,Giuseppe Camillo Giordano,8,1876.0,1841.0,Italy,Italy,1800
1336,Q3745226,Filippo Jannelli,4,1656.0,1621.0,Italy,Italy,1600
1337,Q492632,Giovanni Antonio Pandolfi Mealli,27,1659.0,1624.0,Italy,Italy,1600
1338,Q3839237,Luigi Accattatis,19,1873.0,1838.0,Italy,Italy,1800
1339,Q16590474,Pietro Negrisolo,2,1848.0,1813.0,Italy,Italy,1800
1340,Q116337,Francesco Manfredini,55,1719.0,1684.0,Italy,Italy,1650
1341,Q217435,Giovanni Battista Sammartini,77,1735.0,1700.0,Italy,Italy,1700
1342,Q3022179,Democrito Gandolfi,11,1832.0,1797.0,Italy,Italy,1750
1343,Q3750342,Francesco Nazzari,5,1669.0,1634.0,Italy,Italy,1600
1344,Q5026708,Camillo Rizzi,12,1618.0,1590.0,Italy,Italy,1550
1345,Q455128,Michele de Falco,11,1723.0,1688.0,Italy,Italy,1650
1346,Q23054682,Stanislao Gatti,7,1855.0,1820.0,Italy,Italy,1800
1347,Q21545256,Giovanni Vincenzo Lucchesini,23,1695.0,1660.0,Italy,Italy,1650
1348,Q41617802,Vincenzo Ricci,7,1758.0,1723.0,Italy,Italy,1700
1349,Q5079798,Charles King,20,1824.0,1789.0,Italy,Italy,1750
1350,Q2895740,Benedetto Pagni,15,1539.0,1504.0,Italy,Italy,1500
1351,Q15964587,Michelangelo Cinganelli,17,1593.0,1558.0,Italy,Italy,1550
1352,Q55893167,Giovanni Battista Perucchini,20,1819.0,1784.0,Italy,Italy,1750
1353,Q1931109,Michele Rapisardi,24,1857.0,1822.0,Italy,Italy,1800
1354,Q102075989,Giovanni Battista Ferrari,4,1843.0,1808.0,Italy,Italy,1800
1355,Q1441285,Francesco di Valdambrino,21,1410.0,1375.0,Italy,Italy,1350
1356,Q3638203,Benigno Bossi,50,1762.0,1727.0,Italy,Italy,1700
1357,Q111850947,Giuseppe M. Piccirelli,5,1876.0,1841.0,Italy,Italy,1800
1358,Q3484037,Silvestro of Aquila,16,1485.0,1450.0,Italy,Italy,1450
1359,Q1527077,Girolamo de Rada,38,1849.0,1814.0,Italy,Italy,1800
1360,Q320799,Angelo Anelli,52,1796.0,1761.0,Italy,Italy,1750
1361,Q16010375,Giuliano Amidei,18,1481.0,1446.0,Italy,Italy,1400
1362,Q16186127,Agostino Cappelli,8,1786.0,1751.0,Italy,Italy,1750
1363,Q6648688,Gabriel Avedikian,19,1786.0,1751.0,Italy,Italy,1750
1364,Q95680481,Lorenzo da Bergamo,9,1515.0,1480.0,Italy,Italy,1450
1365,Q107477919,Giovanni Battista Pescatore,15,1558.0,1550.0,Italy,Italy,1550
1366,Q62007474,Alessandro Rossi,9,1855.0,1820.0,Italy,Italy,1800
1367,Q18716266,Giovanni Battista Alberoni,15,1738.0,1703.0,Italy,Italy,1700
1368,Q98429834,Giulio Cesare Destito,11,1629.0,1594.0,Italy,Italy,1550
1369,Q2738600,Théodore Caruel,34,1865.0,1830.0,Italy,Italy,1800
1370,Q3339587,Niccolò Lapiccola,26,1762.0,1727.0,Italy,Italy,1700
1371,Q3761055,Gerlando Marsiglia,9,1828.0,1793.0,Italy,Italy,1750
1372,Q7932225,Vincenzo Damini,16,1685.0,1650.0,Italy,Italy,1650
1373,Q737983,Benedetto Vinaccesi,18,1701.0,1666.0,Italy,Italy,1650
1374,Q3904186,Pietro Porta,16,1867.0,1832.0,Italy,Italy,1800
1375,Q428255,Anton Menger,48,1876.0,1841.0,Italy,Italy,1800
1376,Q3624793,Ascanio Pignatelli,11,1568.0,1533.0,Italy,Italy,1500
1377,Q660137,Francesco Piccolomini,20,1617.0,1582.0,Italy,Italy,1550
1378,Q88852432,Costantino da Monopoli,4,1486.0,1451.0,Italy,Italy,1450
1379,Q16030879,Giovanni Lavezzari,8,1852.0,1817.0,Italy,Italy,1800
1380,Q3557560,Georgios Kalafatis,3,1687.0,1652.0,Italy,Italy,1650
1381,Q464471,Andrea Alciato,109,1527.0,1492.0,Italy,Italy,1450
1382,Q3750836,Francesco d'Altobianco Alberti,13,1436.0,1401.0,Italy,Italy,1400
1383,Q60643106,Francesco de Maria,9,1880.0,1845.0,Italy,Italy,1800
1384,Q3897072,Pasquale Lazzarini,8,1702.0,1667.0,Italy,Italy,1650
1385,Q16853541,Paolo Gismondi,19,1647.0,1612.0,Italy,Italy,1600
1386,Q453008,Johann Friedrich von Schulte,35,1862.0,1827.0,Italy,Italy,1800
1387,Q19390163,Corrado Miraglia,3,1856.0,1821.0,Italy,Italy,1800
1388,Q5443889,Ferdinand Pettrich,30,1833.0,1798.0,Italy,Italy,1750
1389,Q60116889,Demetrio Leonardi,9,1831.0,1796.0,Italy,Italy,1750
1390,Q3604382,Achille Graffigna,16,1851.0,1816.0,Italy,Italy,1800
1391,Q93253429,Antonio Maria Tannoja,21,1762.0,1727.0,Italy,Italy,1700
1392,Q42153988,Vincenzo Federici,25,1799.0,1764.0,Italy,Italy,1750
1393,Q64364409,Biagio Ortoleva,1,1787.0,1752.0,Italy,Italy,1750
1394,Q4941997,Boniface of Valperga,9,1235.0,1200.0,Italy,Italy,1200
1395,Q20724583,Giuseppe Fabbrini,10,1783.0,1748.0,Italy,Italy,1700
1396,Q21587727,Violante Camporese Giustiniani,17,1820.0,1785.0,Italy,Italy,1750
1397,Q1152363,Bernardo de' Dominici,34,1718.0,1683.0,Italy,Italy,1650
1398,Q59680064,Carlo Porro,15,1848.0,1813.0,Italy,Italy,1800
1399,Q18758591,Giovanni Maria Borri,3,1846.0,1811.0,Italy,Italy,1800
1400,Q12265687,Pedro María Unanue,7,1846.0,1814.0,Italy,Italy,1800
1401,Q97707881,Giovan Battista Riva,1,1865.0,1830.0,Italy,Italy,1800
1402,Q63164608,Gaetano Cusati,6,1720.0,1800.0,Italy,Italy,1800
1403,Q95594576,Nino Giovanni Carnevali,7,1884.0,1849.0,Italy,Italy,1800
1404,Q4216776,Giuliano Cassiani,8,1747.0,1712.0,Italy,Italy,1700
1405,Q55681637,Dominikus Walther,5,1720.0,1685.0,Italy,Italy,1650
1406,Q3830687,Leopoldo Curci,5,1829.0,1794.0,Italy,Italy,1750
1407,Q23028043,Ottavio Gigli,22,1851.0,1816.0,Italy,Italy,1800
1408,Q2460930,Andrea Maffei,64,1833.0,1798.0,Italy,Italy,1750
1409,Q3659066,Carlo Bernardo Mosca,27,1827.0,1792.0,Italy,Italy,1750
1410,Q714134,Francesco Spinacino,21,1436.0,1401.0,Italy,Italy,1400
1411,Q15628989,Antonio Carruccio,17,1872.0,1837.0,Italy,Italy,1800
1412,Q16559911,Giovanni Demio,23,1545.0,1510.0,Italy,Italy,1500
1413,Q3766123,Giovan Francesco Maia Materdona,18,1625.0,1590.0,Italy,Italy,1550
1414,Q13582767,Luigi Negri,4,1872.0,1837.0,Italy,Italy,1800
1415,Q28924603,Arthur Glennie,16,1838.0,1803.0,Italy,Italy,1800
1416,Q395722,Agostino Steuco,50,1532.0,1497.0,Italy,Italy,1450
1417,Q1422497,Luca Landucci,31,1471.0,1436.0,Italy,Italy,1400
1418,Q1598563,Heinrich Reinhold,42,1823.0,1788.0,Italy,Italy,1750
1419,Q3107208,Giovanni Giacomo Pandolfi,23,1602.0,1567.0,Italy,Italy,1550
1420,Q106090923,Vittorio Bianchini,2,1832.0,1797.0,Italy,Italy,1750
1421,Q7193022,Pietro Pontio,28,1570.0,1535.0,Italy,Italy,1500
1422,Q18507966,Carl Borromäus Andreas Ruthart,39,1665.0,1630.0,Italy,Italy,1600
1423,Q6765029,Mario di Calasio,23,1585.0,1550.0,Italy,Italy,1550
1424,Q94864349,Carl Wilhelm Schluttig,6,1830.0,1803.0,Italy,Italy,1800
1425,Q19288548,Giovanni Antonio Molineri,16,1612.0,1577.0,Italy,Italy,1550
1426,Q18510615,Girolamo Comi,14,1542.0,1507.0,Italy,Italy,1500
1427,Q23822687,Giovanni Francesco Buonamici,24,1727.0,1692.0,Italy,Italy,1650
1428,Q3837037,Lorenzo Pascale,1,1536.0,1501.0,Italy,Italy,1500
1429,Q19359603,Ottavio Ferrari,37,1642.0,1607.0,Italy,Italy,1600
1430,Q713344,Leandro Alberti,70,1514.0,1479.0,Italy,Italy,1450
1431,Q3713043,Domenico Freschi,25,1669.0,1634.0,Italy,Italy,1600
1432,Q87348596,Nicola De Filippis,9,1729.0,1694.0,Italy,Italy,1650
1433,Q1413973,Filippo Salvatore Gilii,26,1756.0,1721.0,Italy,Italy,1700
1434,Q94791060,Diederich Baeck,6,1634.0,1599.0,Italy,Italy,1550
1435,Q3893099,Pancrazio Amoretti,2,1767.0,1732.0,Italy,Italy,1700
1436,Q32400088,Luigi Ferdinando Casamorata,28,1842.0,1807.0,Italy,Italy,1800
1437,Q14945409,"Sir John Conroy, 3rd Baronet",10,1880.0,1845.0,Italy,Italy,1800
1438,Q3615958,Andrea Pozzi,17,1813.0,1778.0,Italy,Italy,1750
1439,Q17151368,Giovanni Salvadori,12,1871.0,1836.0,Italy,Italy,1800
1440,Q3365073,Paride da Ceresara,13,1501.0,1466.0,Italy,Italy,1450
1441,Q15929264,Angelo Brofferio,9,1881.0,1846.0,Italy,Italy,1800
1442,Q3721808,Eleonora Ramirez de Montalvo,16,1637.0,1602.0,Italy,Italy,1600
1443,Q98442777,Alessandro Maffei,11,1825.0,1790.0,Italy,Italy,1750
1444,Q15969742,Jules de Mérindol,11,1849.0,1814.0,Italy,Italy,1800
1445,Q24234808,Luciano Fornasari,6,1835.0,1800.0,Italy,Italy,1800
1446,Q4353492,Sulpitia Cesis,12,1612.0,1577.0,Italy,Italy,1550
1447,Q55228652,Angiolo Innocenzi,2,1845.0,1810.0,Italy,Italy,1800
1448,Q111575414,Giovanni Ancona,1,1585.0,1550.0,Italy,Italy,1550
1449,Q105622837,Violante Ferroni,6,1755.0,1720.0,Italy,Italy,1700
1450,Q2910322,Bono da Ferrara,20,1476.0,1441.0,Italy,Italy,1400
1451,Q255468,Giovanni Battista Galestruzzi,37,1653.0,1618.0,Italy,Italy,1600
1452,Q4290897,Vincenzo Merighi,16,1830.0,1795.0,Italy,Italy,1750
1453,Q3437002,Roberto d'Oderisio,15,1355.0,1320.0,Italy,Italy,1300
1454,Q3983881,Teodoro Cuniberti,1,1884.0,1849.0,Italy,Italy,1800
1455,Q1103494,Alfonso Lombardi,34,1532.0,1497.0,Italy,Italy,1450
1456,Q552873,Giuseppe Borsato,38,1806.0,1771.0,Italy,Italy,1750
1457,Q309733,Vincenzo Scamozzi,96,1583.0,1548.0,Italy,Italy,1500
1458,Q545024,Pietro Della Valle,71,1621.0,1586.0,Italy,Italy,1550
1459,Q18507994,Carlo Antonio Grue,20,1690.0,1655.0,Italy,Italy,1650
1460,Q3615766,Andrea Gloria,30,1856.0,1821.0,Italy,Italy,1800
1461,Q5563807,Giovanni Casini,17,1724.0,1689.0,Italy,Italy,1650
1462,Q205519,Jacopo Peri,77,1596.0,1561.0,Italy,Italy,1550
