,region_name,year,log_gdp_std,N_est_log_std
432,Spain,1710,0.9417966369749471,1.1860272865741301
433,Spain,1720,0.9518397089360827,1.2167889707953239
434,Spain,1730,0.95817993422083,1.1467820858953228
435,Spain,1740,0.9630649792952282,1.3288110710303804
436,Spain,1750,0.9669023637790582,1.2600043662654181
437,Spain,1760,0.9735805751812417,1.3033053588638621
438,Spain,1770,0.9690815321470098,1.247341889745953
439,Spain,1780,0.9727352419308345,1.3181929284158864
440,Spain,1790,0.9779502867849535,1.2664983263574938
441,Spain,1800,0.9722592677517744,1.3169324478178572
442,Spain,1810,0.9784322236178342,1.2946708654562002
443,Spain,1820,0.9910169276605889,1.3155930388661443
444,Spain,1830,0.9963645018994854,1.2122724654753982
445,Spain,1840,0.9947869115284012,1.4351777304550186
446,Spain,1850,1.0038214161959853,1.430764357313288
447,Spain,1860,1.0170552646941873,1.49021899867793
448,Spain,1870,1.0258564114701247,1.4689173555636663
449,Spain,1880,1.054809499159246,1.5538231563146871
450,United Kingdom,1000,0.9512405008090316,0.22535684588161956
451,United Kingdom,1250,0.9699002084191052,0.26311647635876123
452,United Kingdom,1260,0.962454761877547,0.5968079802664811
453,United Kingdom,1270,0.959723160728403,0.2700697792402666
454,United Kingdom,1280,0.9480041866803012,0.6440011052659892
455,United Kingdom,1290,0.9391738424998067,0.38881852029016667
456,United Kingdom,1300,0.9543176948622963,0.457764643048428
457,United Kingdom,1310,0.9584570885233764,0.28486105539795165
458,United Kingdom,1320,0.9544426661989798,0.5430403797769562
459,United Kingdom,1330,0.9540639249571982,0.4692698109802699
460,United Kingdom,1340,0.9581896188800185,0.8372606097877106
461,United Kingdom,1350,0.9737036868903656,0.4118872945962662
462,United Kingdom,1360,0.9910110436789124,0.635060069825715
463,United Kingdom,1370,0.9826857586336963,0.6784181581903164
464,United Kingdom,1380,0.9866627582903289,0.7426338225367226
465,United Kingdom,1390,1.0046304408906017,0.4927864764130803
466,United Kingdom,1400,1.0080592380111626,0.7059334387939518
467,United Kingdom,1420,1.0082829456941016,0.7931613176026325
468,United Kingdom,1430,1.0023035867671983,0.4427451159014744
469,United Kingdom,1440,0.9946761542635046,0.9396754494147359
470,United Kingdom,1450,1.0026600780784807,0.69304519538868
471,United Kingdom,1460,0.9988000205065015,0.8737841034403064
472,United Kingdom,1470,0.9953825236123449,0.6356501756082045
473,United Kingdom,1480,0.9955617379532598,0.8906538862539063
474,United Kingdom,1490,0.9980242957422737,0.7067009153411586
475,United Kingdom,1500,1.0041119263621079,0.9684265907732709
476,United Kingdom,1510,1.00954827892678,0.8150997701007158
477,United Kingdom,1520,1.012498274163129,1.0815355157431208
478,United Kingdom,1530,1.0076403436599246,0.7927989807655965
479,United Kingdom,1540,1.003476451993424,1.102564215369764
480,United Kingdom,1550,1.0026511772626692,0.9790315030737243
481,United Kingdom,1560,1.0045075836953201,1.0658454582704842
482,United Kingdom,1570,1.0143421794704592,1.0332087671606744
483,United Kingdom,1580,1.0032156203070877,1.1617194673126865
484,United Kingdom,1590,0.9927167516271319,1.1129922426751657
485,United Kingdom,1600,1.0001124806824933,1.2752068901860052
486,United Kingdom,1610,1.0046830597565732,1.194268795318763
487,United Kingdom,1620,1.004191150678851,1.1883321577957995
488,United Kingdom,1630,0.9952885543704921,1.1099572570280953
489,United Kingdom,1640,0.9959602758216287,1.2456253872924565
490,United Kingdom,1650,0.9975351976758409,1.1532347402409602
491,United Kingdom,1660,1.0076668550597652,1.2301655269781222
492,United Kingdom,1670,1.0230195552879442,1.113127833011155
493,United Kingdom,1680,1.0311063761107686,1.2382080130576991
494,United Kingdom,1690,1.0458249357240277,1.1303152690993121
495,United Kingdom,1700,1.054937346279801,1.2229496854356354
496,United Kingdom,1710,1.0447866875439573,1.1973645543412097
497,United Kingdom,1720,1.058016383699945,1.2911496920624912
498,United Kingdom,1730,1.0588652198751782,1.2383813689115135
499,United Kingdom,1740,1.0615596592964,1.3116115678609588
500,United Kingdom,1750,1.0659920644808814,1.267814665643381
